,index,tweet_id,health_word,rating,rating_category,text
8320,8323,1.1472409565944627e+18,headache,1,generic_health,Strawberry Headache https://t.co/48oHJFGaSD
8321,8324,1.159034129251545e+18,cough,1,generic_health,"Attention all parents ⚠Sad news from South Africa!

As Received !
Important message! Must Read Carefully!
Warning:
A mother killed her 4 children, accidentally.
The children refused to drink cough syrup.  So she... https://t.co/1Lr1hg8WLG"
8322,8325,1.1532056064063365e+18,fever,1,generic_health,"Chikungunya is a viral disease transmitted to humans by infected mosquitoes. It causes fever, severe joint pain, muscle pain, headache, nausea, fatigue &amp;rash.  #mosquitoes  #aedesaegypti #disease #chikungunyafever #vitalprotection  #hhltechnology https://t.co/Ni0D5UYNaX"
8323,8326,1.153876614549295e+18,fever,1,generic_health,"Sigh. 

Final: #Fever 77, Mercury 95. 

That second half was a disaster for Indiana. We’ve lost all 3 games to Phoenix this season by an average of  16 points. 

Indiana doesn’t know how to close out games. And I’m putting that on the coach. YES, THE COACH. #WNBA #GoFever"
8324,8327,1.1470508239119688e+18,headache,1,generic_health,My answer to How do I get rid of an unknown cause of a headache? https://t.co/jLj5po2isU
8325,8328,1.1538743684447683e+18,fever,1,generic_health,The choreo of Trigger the Fever is always so satisfying to watch https://t.co/9N2F9Ms6vr
8326,8329,1.1538301833395814e+18,migraine,1,generic_health,Mindfulness and Migraine Research Study https://t.co/uwQeRyjiuD #wellness #Yoga #research
8327,8330,1.1538673264601825e+18,fever,1,generic_health,"ELEVATED: Fever 54, Mercury 53 - 3rd - 4:12 (up 4 to 80 roots)
https://t.co/Y45uPyYbvH"
8328,8331,1.1538017213840753e+18,fever,1,generic_health,"The MOBI DualScan Ultra is so much more than a conventional thermometer. During athletic activity, knowing your body temperature and pulse rate can greatly affect performance outcomes. ULTRA is not just a fever thermometer but an over-all health monitor. https://t.co/5czQIL4Cwa https://t.co/xvv4bSOZem"
8329,8332,1.1571450511698657e+18,cough,1,generic_health,"Haze is here again...

with HURIX'S 600 FluCough Syrup Improved 

🎶🎶🎶
It means no worries
for the rest of your days
It's our problems-free philosophy
Hakuna Matata... 

#hurixs #careforhealth #smog #haze #flu #cough #PhotoOfTheDay https://t.co/2B6VRDUt9o"
8330,8333,1.1537536644499292e+18,fever,1,generic_health,they performed TRIGGER THE FEVER BRUH https://t.co/GlJ8sVXMCQ
8331,8334,1.1537588211662643e+18,headache,1,generic_health,"Some of the conditions seen in EDs that could be handled by a primary care physician include bronchitis, cough, dizziness, flu, headache, low back pain, nausea, sore throat, strep throat and upper respiratory infection. https://t.co/BhcGAX3JRz"
8332,8335,1.153221572943065e+18,migraine,1,generic_health,"Migraine is one of the most common neurological conditions in the world, and 20% of patients suffer more than 15 migraine days per month. #WeWontRest until migraine sufferers can find relief #WorldBrainDay #WBD2019 https://t.co/J0WqPtjfgn https://t.co/VrjFkj3uEL"
8333,8336,1.1534628953315738e+18,headache,1,generic_health,I just can't. Not today...I have a headache said the dragonfly. https://t.co/d7gcEOCOfm
8334,8337,1.1534655618352783e+18,fever,1,generic_health,Minimal Indiana Fever content at the moment because I’m in dance-mom and spoiling-nephew mode for 2 weeks. And these boys are so adorable! https://t.co/6xAzLJGJvW
8335,8338,1.1588761677573366e+18,cough,1,generic_health,"Alright I’ve seen the “no food, eating cough drops” joke about 15 times already. You a dub"
8336,8339,1.1536988279390044e+18,migraine,1,generic_health,Have you been denied access to the treatment you need to manage your migraine disease? HMPF's new guide can help you get started with filing an insurance complaint. https://t.co/f7j0XvZKrV #migraineaccess #patientaccess https://t.co/2gZXXJljVq
8337,8340,1.1585701384566088e+18,cough,1,generic_health,Love when people cough on planes and don’t cover their mouth 🙃
8338,8341,1.153740905851052e+18,migraine,1,generic_health,"7 Tips for Avoiding Migraine Triggers https://t.co/ZS2jMFPC3B
 from @WebMD"
8339,8342,1.1582247955085885e+18,cough,1,generic_health,"Cough And Cold: Causes And Remedies https://t.co/T5k7VobYM8 The most common cause of a cough is a respiratory tract infection, which is usually caused by a virus and may last from a few days to a week. Infections caused by the flu may take a little longer to clear up and may so… https://t.co/ZC4KaUsZxg"
8340,8343,1.1587289663346278e+18,cough,1,generic_health,Cough Due to TB and Other Chronic Infections: CHEST Guideline and Expert Panel Report. https://t.co/CFATtgxb0j
8341,8344,1.1587448205732332e+18,cough,1,generic_health,I just farted mad loud at work and I started to feel embarrassed then I remembered that none of these fuckers cover their mouth when they cough or sneeze so fuck it I farted again
8342,8345,1.1530905737981665e+18,fever,1,generic_health,"WNBA: Sky clinging to a 2-point lead

Sky 70, Fever 68 - 4th - 2:07 (up 37 to 182 roots)
https://t.co/uGsUdUBgTR"
8343,8346,1.1537950585014723e+18,migraine,1,generic_health,Living with Chronic Migraine? Check out these tips on managing migraines while traveling. [ad] https://t.co/RIcr5DXg5G https://t.co/50hz69FbmU
8344,8347,1.1540661863065395e+18,fever,1,generic_health,"Transport Fever UK West Coast Challenge, building the line(s) between Manchester, Stoke-On-Trent and Crewe @transport_fever
https://t.co/apwvNPZBKt https://t.co/X9RgPSM3XP"
8345,8348,1.1587346956618056e+18,cough,1,generic_health,But niggas act like they got shot when they have a cough 🤭🤭🤭 https://t.co/0HFpNkk236
8346,8349,1.1472898206345257e+18,migraine,1,generic_health,Sane thing happened to my daughter and her migraine prevention. They wanted $450 for only 4 pills. No option but a cold turkey taper. Which meant a seizure risk. So sorry it's happening to you. https://t.co/LVcJaZeaQ9
8347,8350,1.158772895256109e+18,cough,1,generic_health,"Getting #vaccinated while pregnant not only protects you, but gives your baby early protection as well. Whooping cough and flu vaccines are recommended during each pregnancy to protect you and your baby. #NationalImmunizationMonth #PregnancyAndVaccination #YourHealthOurPriority https://t.co/1BS8aZ6Mq8"
8348,8351,1.1532546445267927e+18,fever,1,generic_health,"#AfricanSwineFever outbreak in a commercial farm in #Bulgaria. Hopefully it was caught in good time. #pesteporcineafricaine #ASF

First Industrial Farm Hit by African Swine Fever in Bulgaria - https://t.co/HT8prnoklN - Sofia News Agency https://t.co/R48F8Zx2ck"
8349,8352,1.154085598904365e+18,migraine,1,generic_health,Take our poll! 7 Types of Migraine: Which Do You Have? (Updated) https://t.co/nkkT7E7SpD https://t.co/y9e6ADvktx
8350,8353,1.1532540519805133e+18,migraine,1,generic_health,"5 effective ways to manage migraines without medicines
https://t.co/h3fIkFpbwH
#WorldBrainDay #migraine https://t.co/FO5btK8gmJ"
8351,8354,1.1537094301287465e+18,fever,1,generic_health,My heart goes out to all the elderly people the ginger people and people  with asthma and hay fever having to deal with this heat😓
8352,8355,1.1534551555574047e+18,fever,1,generic_health,"Hong Kong’s inflation rate hits fastest growth rate since 2016, thanks to surging pork prices driven by African swine fever outbreak in mainland China - South China Morning Post https://t.co/TLeY64CIBw"
8353,8356,1.1472254975557468e+18,migraine,1,generic_health,jackfruit migraine https://t.co/7qD4rQLuWz
8354,8357,1.1532142097627791e+18,migraine,1,generic_health,We have Dr Agabi Osigwe paul a Consultant Physician and Neurologist to talk on #Migraine #ThepainfulTruth #worldbrainday @wfneurology
8355,8358,1.1534234180935352e+18,migraine,1,generic_health,"why all these new migraine pills say they cause bone loss, suicidal thoughts, n BASICALLY everything ever"
8356,8359,1.1534119740862382e+18,fever,1,generic_health,Cardi B ft Migos - Drip (DJ Fever Edit Clean) TheHeavyWeight Dj Rasheed
8357,8360,1.1540631238312305e+18,migraine,1,generic_health,I have given up on Nigeria...don't even bother yourself to avoid migraine and hbp. https://t.co/0D09T3lYcI
8358,8361,1.1586451504213074e+18,cough,1,generic_health,Chemical professional civilians not paid by the government and their elites should analyze the trails and particles left by airplanes at very dense nights that affect the population's breathing many people are cough in a town where the minimum smoke levels https://t.co/Z1rhHpHmiG
8359,8362,1.1536653299498148e+18,headache,1,generic_health,Headache in your Jaw? What is causing it? https://t.co/YiJFrujRdl #PhysicalTherapy #Migraine https://t.co/mLDiaJXfwD
8360,8363,1.1531363427900006e+18,fever,1,generic_health,Now playing Fever by Saukrates on WKNC.
8361,8364,1.1473104639670067e+18,headache,1,generic_health,Is blueberry headache really my band ? https://t.co/pZshivv093
8362,8365,1.153786732426363e+18,migraine,1,generic_health,"Check out this awesome video featuring @rashmihalker, who helped train me at @MayoClinicNeuro. We continue to learn more about #migraine and I am excited to be a part of this time in history when we can witness unique migraine-directed therapies at work! https://t.co/WCVsiMfwsu"
8363,8366,1.153796507750957e+18,fever,1,generic_health,"WNBA 7/23

STORM +5 🔨🔨
FEVER +6"
8364,8367,1.1537275449333883e+18,fever,1,generic_health,"Yellow fever virus spread in Rio de Janeiro and Espirito Santo, 2016-2019: Phylodynamic assessment to improve intervention strategies  https://t.co/cdb8lV2qH6 #biorxiv_micrbio"
8365,8368,1.1534611160364564e+18,migraine,1,generic_health,How to tackle migraine?: https://t.co/R8gJ2uQ9q4
8366,8369,1.1585123597631365e+18,cough,1,generic_health,Great presentations at the CPC Westmead Journal club this morning by Dr @DrStephaniePart Stephanie Partridge - frameworks for supporting patient and public involvement in research and Dr @TimmsVerlaine Verlaine Timms - Genomic Characterisation of of Whooping Cough. https://t.co/CrkCZvIncJ
8367,8370,1.1538252915941704e+18,migraine,1,generic_health,"unpopular *not really* opinion:
migraine is top’s b e s t song. fight me."
8368,8371,1.1548202832635412e+18,fever,1,generic_health,Caden the Bad died from Yellow Fever in 300 AD.
8369,8372,1.1534850443647877e+18,fever,1,generic_health,"#Coughing, breathing issues and chest discomfort can ruin your week. Add-on fever, chills, &amp; fatigue --&gt; acute #bronchitis. https://t.co/1Li2aPqU7S"
8370,8373,1.1538943240248197e+18,migraine,1,generic_health,8 Things Everyone Needs to Know About Migraine | https://t.co/DykwkM3pNf https://t.co/kXqgg4IQpP
8371,8374,1.1537263732712407e+18,headache,1,generic_health,"New Research: Ictal Epileptic Headache: When Terminology Is Not a Moot Question: The relationship between headache and epilepsy is much complicated and although the nature of this association is not yet fully clear, several plausible… https://t.co/01bZZgfnNk #Neurology"
8372,8375,1.1537114769909842e+18,headache,1,generic_health,"Mold can be a homeowners headache, but by taking preventive measures, you can resolve many issues. If you wind up with a mold problem, your homeowner's policy could help you tackle the issue. Let our adjusters help you understand your policy &amp; find out how we can help you out. https://t.co/5GYF2hdYn4"
8373,8376,1.1472209940604109e+18,headache,1,generic_health,Pink lady headache https://t.co/NXKhj9ugVB
8374,8377,1.1534144000087368e+18,migraine,1,generic_health,"I cannot believe after my insomnia tortchering me until 4am..., Then my body shutting down sleeping until 1pm... That due to dizzyness, something like a migraine, and complete weakness I have to lay down.. again... Fml...this way I never get shit done ...I'm so frustrated.. https://t.co/K03cnLJguP"
8375,8378,1.1540194830250516e+18,migraine,1,generic_health,Hey look it's the migraine emoji! https://t.co/g3K5P3Jcbn
8376,8379,1.1541070094883471e+18,migraine,1,generic_health,The latest Brainless Blogger News! https://t.co/FKDqlNNRP7 #migraine #fibromyalgia
8377,8380,1.1535075403423334e+18,fever,1,generic_health,“Fever” album review. https://t.co/GY7GGO6FWy
8378,8381,1.1535010116479304e+18,migraine,1,generic_health,World Brain Day 2019 Focuses on Migraine https://t.co/7YhRK9SOLT #cbdoil #cannabis #cbd
8379,8382,1.147515817854165e+18,migraine,1,generic_health,mango migraine OMG LOVE IT https://t.co/CyfCtWebaJ
8380,8383,1.1473329571383255e+18,migraine,1,generic_health,"Cherry Migraine. 

🤷‍♀️ https://t.co/v0i1Hmqiqy"
8381,8384,1.1470775567488573e+18,migraine,1,generic_health,Visual effects occur in up to 99% of cases of an aura #migraine phase.
8382,8385,1.158379402100691e+18,cough,1,generic_health,Rutgers study: Doctors increasingly likely to recommend antihistamines for children's colds rather than cough and cold medicines despite lack of evidence of effectiveness https://t.co/3TT951J9iS
8383,8386,1.1537644945620419e+18,fever,1,generic_health,"DSCC provides #medicines for viral fever without #testing for dengue

https://t.co/MDU5Aqoh7i"
8384,8387,1.153282123719041e+18,fever,1,generic_health,Heard thousands of times Bee Gees as Saturday Night Fever became big hit in early 1980s. Andy has been a force in it and great hear again about him https://t.co/F5h35jDCNC
8385,8388,1.1538327750503793e+18,migraine,1,generic_health,Consuming Riboflavin Through Diet May Reduce Migraine Occurrence https://t.co/C71bHEs6j8 via @AJMC_Journal
8386,8389,1.1536275783321354e+18,fever,1,generic_health,I’m awake  because I had a fever dream about how much I used to spend Gacha games.......literally would drop $100+ without batting an eye 🙅🏼‍♂️🙅🏼‍♂️ okay time to sleep again 💤https://t.co/oHh28VvhEu
8387,8390,1.1537732465771766e+18,migraine,1,generic_health,"I just published If you feel challenged by Migraine, consider joining local research studies https://t.co/A2ANvF8VlY"
8388,8391,1.1540305196690186e+18,fever,1,generic_health,"Cold, Cough, and Flu Maximum Strength – Mucinex Fast-Max Day/Night – 30 caplets – Fast relief for congestion, fever, aches, and sore throat https://t.co/BnTt0Od27M https://t.co/s5VL7quJJx"
8389,8392,1.1534149535100273e+18,headache,1,generic_health,Yes. This! Migraines affect so many and people should not be afraid to say they have a migraine. A migraine is not a headache. It’s a neurological disorder. Please Rt #worldbrainday #thepainfultruth https://t.co/OxkaIqLZlQ
8390,8393,1.1536258208518554e+18,migraine,1,generic_health,Long-term follow-up care for the management of #migraine with severe disability using #telemedicine was found to have comparable efficacy compared with in-office visits and was considered more convenient by patients. #AHS2019 https://t.co/xTbxD1QKFh
8391,8394,1.158898678758826e+18,cough,1,generic_health,When you smoke cigarettes for a year your lungs can handle anything. I feel like I could probably smoke a bowl of aluminum shavings and not let out a single cough
8392,8395,1.1474817872050708e+18,migraine,1,generic_health,"I am headed to get my diaths pierced today!  The theory is that this acupuncture point in the ear will help lessen migraine pain.  I am ready to give it a try!
#DianeJrsJourney"
8393,8396,1.1535957810200945e+18,migraine,1,generic_health,A Migraine Truth I Understand: “One of the issues around migraines is that the person looks well. Others treat them dismissively.” Dr O’Sullivan #migraine #MigraineIreland #brainhealth  https://t.co/vpoJt2Ddgt
8394,8397,1.158909597207466e+18,cough,1,generic_health,Sad story kinda but my most vivid memory of cough drops is eating them in the side room w my mom cuz she needed something to shut me and my brother up when people attacked our house
8395,8398,1.1587972907038638e+18,cough,1,generic_health,"Go choke on a cough drop, Shadow Bitch."
8396,8399,1.1570808225513185e+18,cough,1,generic_health,"CORE syndrome: Chronic cough/Asthma, OSA, Rhinosinusitis &amp; Reflux https://t.co/WMLlFPkKiu #theiddoc #pugliesemd #infectiousdisease #id #atl #atlanta #physician #medical #health"
8397,8400,1.158723483414569e+18,cough,1,generic_health,I need a spoonful of cough syrup.
8398,8401,1.157432917364265e+18,cough,1,generic_health,Cough medicine is disgusting and should be outlawed
8399,8402,1.158781269607506e+18,cough,1,generic_health,Crash City Saints - Cough Syrup https://t.co/2nkxvgxLFj
8400,8403,1.153983161635881e+18,headache,1,generic_health,#SpartanLife 7 Ways to Tackle the Exercise Headache that Spartans Get https://t.co/H7rUF1Arhi @SpartanRace
8401,8404,1.1471130454931907e+18,headache,1,generic_health,"What it's like to experience ""migraine with aura,"" a debilitating chronic health condition https://t.co/V12O4q8duN
#migraine #headache #health #wellness https://t.co/tIVj9WZ4oa"
8402,8405,1.15327556386125e+18,migraine,1,generic_health,"World Brain Day 2019: 5 Possible Migraine Triggers and How to Fight Them
#Top Lifestyle News- https://t.co/dMTLKbTM5D https://t.co/s4ooLLHuct"
8403,8406,1.1536284791136502e+18,fever,1,generic_health,Our new blog about hay fever is out! To find out more: https://t.co/Yp4sXldBy5 https://t.co/UuuJ4Dqefa
8404,8407,1.1588291026625946e+18,cough,1,generic_health,"cough drops so good, a sick mans jolly rancher https://t.co/6gYiPxzmdX"
8405,8408,1.1538873823804375e+18,fever,1,generic_health,"A severe form of dengue fever,is called dengue hemorrhagic fever. It can cause severe bleeding, a sudden drop in blood pressure (shock) and death. Prompt treatment can help prevent complications. If you notice these symptoms, Call or visit a doctor.
https://t.co/gcsfC6Bo1Y https://t.co/6JBGBk8NMj"
8406,8409,1.1535133600270295e+18,migraine,1,generic_health,"Girls Approaching Puberty At Higher Risk of Migraine, Study Finds - https://t.co/DozYWJO5vb https://t.co/hCqLn3DWEJ"
8407,8410,1.1540742982958408e+18,migraine,1,generic_health,☏ Anxiety Sensitivity May Lead to Activity Avoidance in Women With Migraine #News https://t.co/xgU0fvM49d https://t.co/HArKTkcH0K
8408,8411,1.1538430099574497e+18,migraine,1,generic_health,"there is only 1 type of medication solely for migraine prevention - the others are high blood pressure medications, anti-seizure medications, antidepressants and botox. plz put more funding into chronic migraine research and prevention for us to have more medication options!! https://t.co/TSXhlC1VUz"
8409,8412,1.1538749673496658e+18,migraine,1,generic_health,📹 What Really Causes a Migraine? so you know… https://t.co/6q4lgidbzX
8410,8413,1.1588479717290557e+18,cough,1,generic_health,Ever see a big lion trying to cough up a hairball? https://t.co/mKBxN5qiqH
8411,8414,1.1471577731020923e+18,migraine,1,generic_health,Cantaloupe migraine. Love that. https://t.co/9WF1DmISzg
8412,8415,1.1470353878497935e+18,migraine,1,generic_health,Fig Migraine https://t.co/aDsR4fQ1wL
8413,8416,1.1587395145060762e+18,cough,1,generic_health,Read about the whooping cough booster recommended for pregnant women in the UK at https://t.co/j67coVitkl
8414,8417,1.153763720687956e+18,fever,1,generic_health,moshing —to trigger the fever
8415,8418,1.1539770835356058e+18,fever,1,generic_health,"Don't forget your sun screen guys and if you're like me I'll have to stock up on hay fever remedies. Absolutely loving the sunshine though.
@metoffice #pollen #UV #sunshine #WednesdayWisdom #happydays #ezeecopy https://t.co/mn8R0e3BEN"
8416,8419,1.1472790468558561e+18,headache,1,generic_health,honeydew headache. ok https://t.co/R53W6aRuOS
8417,8420,1.157074358910763e+18,cough,1,generic_health,I could never do this . Probably telling people not to cough around your baby yet putting money that’s probably been in someone’s g-string on them . 🤦🏾‍♀️ https://t.co/P2f6WvC67X
8418,8421,1.1532608354285363e+18,migraine,1,generic_health,The sad reality for some people living with migraine #makemigrainematter https://t.co/AkRwD4D7XW
8419,8422,1.1581995752383898e+18,cough,1,generic_health,Everclear and Gatorade sounds like cough syrup and battery acid.
8420,8423,1.153291165371904e+18,fever,1,generic_health,Relax in the shade and enjoy the summer as it is National Hammock Day! 😌 Who knows where in Cooking Fever we can find a Hammock? https://t.co/tEr7dDjUUw
8421,8424,1.1582170476811878e+18,cough,1,generic_health,Dab pen cough so different
8422,8425,1.1581518998473196e+18,cough,1,generic_health,"Neither cough, rough, though and through rhyme, but pony and bologna do."
8423,8426,1.154024693818712e+18,migraine,1,generic_health,Vote for Erica! She has been nominated for a WEGO Health Award😊 Erica has done a super job in spreading awareness for migraine.  She is a wonderful person &amp; I am honored to call her my friend💜 https://t.co/TkWI5G9tQ8
8424,8427,1.1532776344002888e+18,fever,1,generic_health,"Tulsi helps in treating fever to some of the deadliest and most fatal bacterial and viral infections. Tulsi helps in building immunity, acts as an antibacterial element and facilitates recovery from some of viral fiber such as dengue.
#contact for more info or to order@9891482214 https://t.co/rPiBZCOrhX"
8425,8428,1.1537235094717932e+18,migraine,1,generic_health,"I haven’t had caffeine in so long that I took excedrine migraine and I’m so jittery and all that, I can barely function right now."
8426,8429,1.1532896881464689e+18,migraine,1,generic_health,"The new study, led by Dr. Vincent Martin, looked a little deeper into the puberty–migraine connection.
https://t.co/wl1tJ6zQVg
#migraine #puberty #testosterone #estrogen"
8427,8430,1.1536962067756524e+18,migraine,1,generic_health,What Really Causes a Migraine? https://t.co/eYuQ18shVV via @YouTube
8428,8431,1.1571125675060675e+18,cough,1,generic_health,"Can someone explain to me how a place the smells like cigarettes doesn’t bother me in the slightest, but a person that smells like cigarettes does to the point I cough???"
8429,8432,1.1475416622744453e+18,migraine,1,generic_health,Sushi Migraine https://t.co/eJlTrRuunl
8430,8433,1.153557801215697e+18,fever,1,generic_health,Fever tree and Fentiman are much better. https://t.co/48EZcxvc8h
8431,8434,1.1550895288074445e+18,fever,1,generic_health,Ivan the Ugly died from Yellow Fever in 2050.
8432,8435,1.1471735379391734e+18,migraine,1,generic_health,"What words would you use to describe a migraine?
https://t.co/lmWJKmUAVz"
8433,8436,1.1536931341755146e+18,fever,1,generic_health,"“China doesn’t need U.S. soybeans at the moment. Shipments from South America have been good and African swine fever has hurt domestic demand.” Read more analysis from our client and Senior Asia Commodities Analyst, @crushspread, on @business here: https://t.co/PBQrjY3LCS"
8434,8437,1.1531074877946388e+18,migraine,1,generic_health,Here's a guide to how to start meditating: https://t.co/ka9pXlEQDu  #migraine #breathe #meditation https://t.co/Nte4BYOLpX
8435,8438,1.1536794898572e+18,migraine,1,generic_health,Migraines tends to affect more #girls than boys. New study suggests that girls who approach #puberty earlier than their peers may be at a higher risk of #migraine. First exposure to #estrogen could be a starting point for adolescent girls.https://t.co/s7qUnNZVWD https://t.co/wxIoKhNGGM
8436,8439,1.1589928375573627e+18,cough,1,generic_health,"At anniversary dessert, my wife thinks my aperitifs taste like cough syrup, and I think her connolo tastes like Ferrero Rocher. We’re ready to take this thing for a spin for another year. Xo, @PoetGalore #déclasséforthewin"
8437,8440,1.153131794784559e+18,migraine,1,generic_health,"Monday got you feeling like lying down in a darkened room? This is too often the reality for chronic #migraine sufferers. PhD student Erica Hendrikse is conducting leading-edge research into the interaction between drugs &amp; a hormone called CGRP... #WBD2019
https://t.co/AzalapFIau https://t.co/76GE1JbCUX"
8438,8441,1.1532909192375624e+18,migraine,1,generic_health,"The effect of aerobic exercise on the number of migraine days, duration and pain intensity in migraine: a systematic literature review and meta-ana... - PubMed - NCBI https://t.co/3xWbTJmNGX"
8439,8442,1.153782755005612e+18,migraine,1,generic_health,"Thanks for the donation!
The Stanton Migraine Protocol Inc., would like to thank Alex Kelly for the donation to helping migraineurs around the world! https://t.co/ZZ3Cl3NMF0 https://t.co/ZZ3Cl3NMF0"
8440,8443,1.1536177525166776e+18,migraine,1,generic_health,More Evidence Links Maternal Migraine to Infant Colic https://t.co/Wc8FVyQkBm via @medscape
8441,8444,1.153272148271739e+18,fever,1,generic_health,"The Battle to Curb Swine Fever in Southeast Asia

https://t.co/ptrsaeTgPa"
8442,8445,1.1534549306881925e+18,fever,1,generic_health,That's... preferable. Just some anti-fever meds?
8443,8446,1.1472911472593019e+18,migraine,1,generic_health,"kiwi migraine

that actually sounds decent i’m saving it for when i start a band x https://t.co/4vNlks0fEE"
8444,8447,1.153218160167981e+18,migraine,1,generic_health,"Today is #WorldBrainDay. This year the day sheds light on the painful truth of #migraine. Despite its impact, #migraine continues to be vastly under-recognized, underdiagnosed and under-treated &amp; receives less #research funding than any of the world’s most burdensome diseases. https://t.co/4y4Ys3LkCa"
8445,8448,1.1532869900303933e+18,fever,1,generic_health,"Just loved ""Daytona Fever Sensation 2018/2019 #46 - DFS presents : Mixtape ..."" by Daytona Fever Sensation on @mixcloud https://t.co/ItQnGHX92g"
8446,8449,1.1537533501706936e+18,fever,1,generic_health,U.S. and South American officers and producers’ organizations receive technical training to combat African swine fever. The General Secretariat of the Andean Community and IICA hosted a training session led by specialists of both entities as well as the EU https://t.co/Vah3EGUbNk https://t.co/l2TBVJBhM4
8447,8450,1.158238170749608e+18,cough,1,generic_health,"I intended to go to the local grocery store to get cough medicine and cough drops but I ended up also leaving with peach mango juice and mango chips

A successful trip me thinks"
8448,8451,1.1471820649801155e+18,migraine,1,generic_health,Pineapple migraine! https://t.co/30MAPpnBR3
8449,8452,1.153252682557268e+18,migraine,1,generic_health,"According to World Federation of Neurology, migraine is the most common brain disease in the world. #WorldBrainDay https://t.co/yPOuSkP0k9"
8450,8453,1.1588320686353736e+18,cough,1,generic_health,"Brittany gave me a piece of her demigorgan plant!!! Itll grow, bloom, spit out spores thatll get in my lungs, then I'll cough up dimi-slugs that'll grow into demi-frogs, the demi-dogs. And before we know it I'll have a full grown dimigorgan eating my face."
8451,8454,1.158477519919702e+18,cough,1,generic_health,Aye lowkey though cough syrup and mouthwash bangs
8452,8455,1.1574269188970086e+18,cough,1,generic_health,I like to cough real loudly when someone is smoking these around me https://t.co/ToSy6emJfB
8453,8456,1.1534048285398712e+18,migraine,1,generic_health,(CGRP and Brain Functioning: Cautions for Migraine Treatment) has been published on MyNeuroNews - https://t.co/pcIJs8UeGC
8454,8457,1.1586712630464922e+18,cough,1,generic_health,Whooping cough vaccine and 20 week scan this morning so I think a quiet day working at home is in order.
8455,8458,1.147548769979904e+18,headache,1,generic_health,grapes headache https://t.co/2K1aRW9DhX
8456,8459,1.1536157551680922e+18,fever,1,generic_health,Fever-Tree sales lose their fizz as growth slows #ukinvestormag https://t.co/8ti7I3EEsh
8457,8460,1.1539724185427886e+18,fever,1,generic_health,"Luka Luka★Night Fever~! Right by your side, I will always be! So don't you ever break off and go looking elsewhere~ No, oh no, you don't☆"
8458,8461,1.1539921872285164e+18,fever,1,generic_health,"SEA/LVA Under 154.5💰
Aces -5.5💰
Fever +6 🚫

9-2-3 L14 @WagerTalk"
8459,8462,1.1570725289443123e+18,cough,1,generic_health,Why the fuck won’t people use push to talk in games if all you’re gonna do is cough and spit every fucking second it’s disgusting
8460,8463,1.1537161497770516e+18,headache,1,generic_health,"""Actually, I do not, in fact, know who I'm speaking to. As I've previously stated, you are a stranger."" Another sigh. Slowly shaking his head, the man brings one hand to rub his forehead to relieve the growing headache, while the other rests on his hip. 

""Who even are you?"" https://t.co/vqFLM63eYa"
8461,8464,1.1586034103099638e+18,cough,1,generic_health,@EltonCastee HOW THE FUCK CAN YOU DRINK THIS FLAVOR??? You like cough medicine or some shit hdksjsks https://t.co/HqrVHv5VqW
8462,8465,1.1537633163026022e+18,fever,1,generic_health,imagine not liking trigger the fever
8463,8466,1.1536593082713743e+18,fever,1,generic_health,Gangsta Fever x YoungBoy👌🏾🔥
8464,8467,1.1540360183344087e+18,fever,1,generic_health,Drug Fever(2017) Award winning short movie||Sarwat Niazi||Hindi movies 2017 Full movie-Shortfi-com #shortfi #shortfilm #film #awarderdShortFilm #latest https://t.co/UlDpSSNMgM
8465,8468,1.1537873982133985e+18,migraine,1,generic_health,Mindfulness and Migraine Research Study https://t.co/7VpFRoxGEk #ClinicalTrials #mindfulness #meditation
8466,8469,1.1585135162628874e+18,cough,1,generic_health,"""I'm not sick Boss. I do apologize. It's a bad habit."" Dabi grunted, pushing himself further into the corner.

Damn. He lets out ONE cough and suddenly he's getting yelled at...? https://t.co/VZGFOe5PkC"
8467,8470,1.1537971701112422e+18,fever,1,generic_health,Americans y’all get to witness trigger the fever L I V E and I’m so mad that I didn’t get the chance to
8468,8471,1.1584995765103944e+18,fever,1,generic_health,A fever you cant sweat out
8469,8472,1.158898564681982e+18,cough,1,generic_health,"New outdoor cumshow now on my onlyfans!
Nice one for joining with your loud ass cough while I was moaning away, Christine. Fuckin buzz kill. 😂
https://t.co/XRQYvWlcq7

#amateurporn #pov #transporn #onlyfans https://t.co/THvfTCzpbh"
8470,8473,1.1541173401932636e+18,fever,1,generic_health,"On page 153 of 329 of The Fever Code, by James Dashner https://t.co/suIogdm81q"
8471,8474,1.1569278976485458e+18,fever,1,generic_health,*Guest Post*: 4 Ways to Explore Orlando without Breaking the Bank | Mummy Fever https://t.co/nh1q6kaBXr https://t.co/PUlxkMRkpK
8472,8475,1.1539760611742106e+18,fever,1,generic_health,"Frank Iero And The Future Violents – Fever Dream
Frank Iero And The Future Violents &amp;#8211; The metal and rock music portal forhttp://bit.ly/2GrtqTP"
8473,8476,1.1535456092337316e+18,migraine,1,generic_health,"The anti-migraine component of butterbur extracts, isopetasin, desensitizes peptidergic nociceptors by acting on TRPA1 cation channel https://t.co/TtwBDXcoTz"
8474,8477,1.1534657850476052e+18,migraine,1,generic_health,Pediatrics -  Study introduces 'the Big Bang Theory of migraine' https://t.co/IN12zX5BG5 - Help by Sharing https://t.co/JLZJP2lKJo
8475,8478,1.147549886923051e+18,migraine,1,generic_health,"Thank god those migraine cocktails work, ya girl was forreal dying."
